place_id,name,district,cuisine,price_level,is_tourist_area,star_rating,review_count,fqs,star_rank,fqs_rank,rank_delta,lat,lng,food_mention_rate,n_reviews,aspect_food,aspect_service,aspect_ambiance,aspect_price
ChIJoZY0BdOjpBIRBcs2kw1LzJk,Tapeo Gràcia | Barcelona,Gràcia,tapas,PRICE_LEVEL_MODERATE,False,4.5,1990,0.9536,15,7,8,41.404557,2.155454,1.0,5,0.9536,1.0,0.7262985304226867,
ChIJT53AZU2jpBIRsrg7mPCeCYs,El 37,Gràcia,tapas,,False,4.8,125,0.9536,4,4,0,41.407909,2.157682,1.0,5,0.9536,1.0,0.9186939070324439,1.0
ChIJl7hQSJSipBIRk7b0Z4WCgwE,La Pepita,Gràcia,tapas,PRICE_LEVEL_MODERATE,False,4.5,7774,0.9536,14,6,8,41.397963,2.161047,1.0,5,0.9536,1.0,0.8281300543487039,0.5
ChIJ__9Lrr2ipBIR_klc02UBq3M,"Entre Hores - Tapas, Vermut & Cocktails",Gràcia,tapas,PRICE_LEVEL_MODERATE,False,4.5,748,0.9536,10,5,5,41.403078,2.157798,0.8,5,0.9536,1.0,-0.14396749559362154,0.5
ChIJP2jB5LyipBIRMmBis7RJOkg,Gasterea,Gràcia,tapas,PRICE_LEVEL_INEXPENSIVE,False,4.5,1229,0.9536,9,3,6,41.403999,2.156627,1.0,5,0.9536,1.0,1.0,1.0
ChIJQXmT6biipBIRpPyiPV6SC80,La bodegueta de Gràcia,Gràcia,tapas,PRICE_LEVEL_INEXPENSIVE,False,4.4,869,-0.4386,17,21,-4,41.407336,2.163077,1.0,5,-0.4386,-0.2694358809884048,1.0,-1.0
ChIJFekvib2ipBIRucu0JO_5t50,Extra Bar,Gràcia,tapas,PRICE_LEVEL_MODERATE,False,4.8,627,0.843,2,13,-11,41.401338,2.158106,1.0,5,0.843,0.6891727688835165,0.49600197231488197,1.0
ChIJw_VpEb2ipBIRjwa77Zdm8ww,La Caleta de Gràcia,Gràcia,tapas,PRICE_LEVEL_INEXPENSIVE,False,4.4,1247,0.7594,19,15,4,41.402707,2.156482,1.0,5,0.7594,0.8667400202997272,0.7604795856948339,0.6886657807953303
ChIJpary9amjpBIRzT8ogqWLGoo,Dos Manos,Gràcia,tapas,,False,4.7,1234,0.874,5,11,-6,41.398468,2.161213,1.0,5,0.874,0.2493789062407259,0.21490750197711467,0.5
ChIJXVTwYqi-Z0ARrKEFWbFKMLQ,Restaurant La Panxa del Bisbe,Gràcia,tapas,PRICE_LEVEL_MODERATE,False,4.4,1779,0.6272,18,17,1,41.409488,2.157133,1.0,5,0.6272,0.9904932765364134,0.5,-0.3
ChIJeVg6OJSipBIRbn5GHSfe-r0,La Mini Pepita,Gràcia,tapas,PRICE_LEVEL_MODERATE,False,4.5,1153,0.5072,12,19,-7,41.39784,2.160879,0.8,5,0.5072,0.7677251022396802,0.7677251022396802,
ChIJ7yj5HryipBIR17Kxb2qyrD0,Taverna El Glop,Gràcia,tapas,PRICE_LEVEL_MODERATE,False,4.5,11067,0.5471,8,18,-10,41.404887,2.159544,1.0,5,0.5471,0.44532954518679657,0.8552374286229363,-0.2980429237519218
ChIJf_cJwL2ipBIRUD2HIDbJe7k,Buena Vida Bar,Gràcia,tapas,PRICE_LEVEL_MODERATE,False,4.3,1276,0.6903,20,16,4,41.402401,2.158628,1.0,5,0.6903,1.0,0.5447997538391007,-0.5288240730840695
ChIJh--JhpiipBIRVGsNc3DRCBw,Bodega Neus,Gràcia,tapas,PRICE_LEVEL_MODERATE,False,4.5,855,0.8469,13,12,1,41.4008,2.15214,1.0,5,0.8469,0.900085327544873,0.9447740498701842,0.7833184592621457
ChIJIStieq-jpBIRZHrhse1ZQ3s,El 68,Gràcia,tapas,,False,4.8,408,0.9536,3,2,1,41.402365,2.161206,1.0,5,0.9536,1.0,1.0,0.7414531950099745
ChIJ-aOyOJiipBIRagVCipaXrMw,La Pubilla,Gràcia,tapas,PRICE_LEVEL_MODERATE,False,4.5,2965,0.9536,7,1,6,41.39954,2.153658,1.0,5,0.9536,1.0,1.0,0.2382937291972387
ChIJzRYFar6ipBIRhp1MC1E9GTY,Bodega Marín,Gràcia,tapas,PRICE_LEVEL_MODERATE,False,4.5,2738,0.9536,16,8,8,41.402574,2.160996,1.0,5,0.9536,1.0,0.8720157984300873,
ChIJLUdwMbuipBIRJNqjktnrx9U,Bar Bodega Costa Brava,Gràcia,tapas,PRICE_LEVEL_INEXPENSIVE,False,4.6,441,0.7838,6,14,-8,41.407825,2.15518,1.0,5,0.7838,0.860413154444843,0.7904920491618901,
ChIJb7wt4b6ipBIRqX8hjh3dLh8,Jabato Taperia,Gràcia,tapas,PRICE_LEVEL_MODERATE,False,4.5,1502,-0.105,11,20,-9,41.404555,2.161924,0.8,5,-0.105,0.5872993425708424,0.5909096798665127,-0.7
ChIJi2ursbKjpBIRX1kCRp8uCF8,Celler 39,Gràcia,tapas,,False,4.9,277,0.8979,1,10,-9,41.403394,2.158519,1.0,5,0.8979,0.8792856387685095,0.5,0.7
ChIJ6SuOU82jpBIR40dNio15mz4,Kaguya Hime BCN,Gràcia,japanese,,False,4.9,179,0.7439,1,13,-12,41.400287,2.159366,1.0,5,0.7439,0.6928774696697694,0.5662130799201951,0.7488957238215519
ChIJy3wqx3ijpBIRpPWI5uldnDI,Fukamura,Gràcia,japanese,PRICE_LEVEL_MODERATE,False,4.7,1355,1.095,8,4,4,41.403253,2.16805,1.0,5,1.095,0.5,1.0,
ChIJUdcfncGipBIR4zE9Bp19a50,Tasca Japonesa WAKASA 3.0,Gràcia,japanese,PRICE_LEVEL_EXPENSIVE,False,4.7,485,1.072,5,5,0,41.403109,2.168985,1.0,5,1.072,0.7626734721042101,0.9941421886599242,-0.4882843773198484
ChIJGbZRPZijpBIR83Hd4qrvrnc,Kobe - Restaurante Sushi,Gràcia,japanese,,False,4.7,251,0.9789,4,8,-4,41.405481,2.161919,1.0,5,0.9789,1.0,0.21484182120907414,1.0
ChIJiw9ZnsGjpBIR7dRst6fDcX4,Nomo Gràcia,Gràcia,japanese,PRICE_LEVEL_EXPENSIVE,False,4.4,3829,0.7932,14,12,2,41.398155,2.157139,0.8,5,0.7932,0.00896783029824659,0.8,
ChIJ0ZHktJeipBIR_u3wZzY3JpQ,Kibuka | Gràcia,Gràcia,japanese,PRICE_LEVEL_MODERATE,False,4.4,3849,1.0589,12,6,6,41.39971,2.157236,1.0,5,1.0589,0.8813202955860072,0.6777395154266181,0.5
ChIJrVw8iBWjpBIRxA6sNQmyIfk,Tomodachi,Gràcia,japanese,PRICE_LEVEL_INEXPENSIVE,False,4.5,736,0.9901,11,7,4,41.405466,2.164608,1.0,5,0.9901,0.7187963925428824,1.0,
ChIJH_K9saKipBIRmMlBUBgPLxE,KITSUNE - Restaurante japonés en Barcelona. Sushi a domicilio y para llevar,Gràcia,japanese,PRICE_LEVEL_MODERATE,False,4.4,2169,0.5535,13,15,-2,41.401892,2.154406,1.0,5,0.5535,0.7638573889730592,0.5229597316321323,-0.3321127779498477
ChIJjXpkJVGjpBIRSk3JbXAGtVc,Suguru Sushi,Gràcia,japanese,PRICE_LEVEL_MODERATE,False,4.7,1144,0.9441,7,9,-2,41.403013,2.157847,1.0,5,0.9441,0.8870155060661459,,0.8
ChIJWVHoTcGipBIRJEVscpyztow,Restaurant Kioto,Gràcia,japanese,PRICE_LEVEL_MODERATE,False,4.6,1844,1.095,10,1,9,41.405598,2.168903,1.0,5,1.095,0.24702541084475968,0.7417012376190775,0.0
ChIJ9ZPOuLyipBIRmikoMRf2N7s,Kibuka | Verdi,Gràcia,japanese,PRICE_LEVEL_MODERATE,False,4.3,2047,0.4653,17,17,0,41.40487,2.155832,1.0,5,0.4653,0.35412994258365205,0.4759593935384009,0.0495433317228072
ChIJbZewFZejpBIRscUX_qag-0k,Umaimon Ramen Barcelona TAKUMI GRÀCIA,Gràcia,japanese,,False,4.7,348,0.8264,6,10,-4,41.39867,2.161429,1.0,5,0.8264,0.6534758633563539,0.6227969245647554,0.3
ChIJuVenDgCjpBIRv0EnfcxsNIA,Ramen Shin,Gràcia,japanese,,False,4.9,380,1.095,2,2,0,41.40355,2.157042,1.0,5,1.095,1.0,,
ChIJhWq9e1-jpBIRXXaTJEIksSE,Yoüme Sushi - Gràcia,Gràcia,japanese,,False,3.7,249,-0.4805,20,20,0,41.402893,2.152612,0.8,5,-0.4805,-0.6938913228192577,,0.5
ChIJfY0JNXejpBIRnElOnxIKAy0,Kibuka Izakaya,Gràcia,japanese,PRICE_LEVEL_MODERATE,False,4.2,677,-0.304,18,19,-1,41.400164,2.156918,1.0,5,-0.304,0.23039415143482608,0.4756273445611364,-0.3
ChIJlWA1W7iipBIRkP32uHQLm5E,Totoro,Gràcia,japanese,PRICE_LEVEL_INEXPENSIVE,False,4.4,2814,0.8085,16,11,5,41.409097,2.163059,1.0,5,0.8085,0.9818416471749436,0.5,-0.2
ChIJxVDK_tOjpBIRfxZId41kcfU,El Sueño Sushi Bar,Gràcia,japanese,,False,4.9,151,1.095,3,3,0,41.414597,2.158467,1.0,5,1.095,0.8312740600824786,,1.0
ChIJI-WkXUqjpBIRdDsrhiHNqfM,Shoronpo GRACIA 小籠包,Gràcia,japanese,PRICE_LEVEL_MODERATE,False,4.6,1975,0.6703,9,14,-5,41.397528,2.155596,1.0,5,0.6703,0.551159490356663,0.6516232864993282,-0.5
ChIJiwjVi6WjpBIRNagZ2K9QffU,Ichiban Ramen & Street food,Gràcia,japanese,PRICE_LEVEL_MODERATE,False,4.4,1284,0.5264,15,16,-1,41.399026,2.156602,1.0,5,0.5264,0.30172233642593416,0.7525307068128577,1.0
ChIJF6rjT7-ipBIR8XxckzuS8SY,YOMA,Gràcia,japanese,PRICE_LEVEL_INEXPENSIVE,False,3.9,1369,0.1896,19,18,1,41.405369,2.163948,1.0,5,0.1896,-0.12590280250289676,,-0.5629352452143978
ChIJH8gKMViipBIR-Naz1zh9Hbw,Güell Tapas Restaurant,La Rambla,tapas,PRICE_LEVEL_MODERATE,True,4.7,12478,0.8237,6,10,-4,41.378678,2.173736,1.0,5,0.8237,0.5431118048810529,0.7777839333690454,0.5606257225020558
ChIJzxk1cwCjpBIRUR-nQFfTHp4,Restaurante tapas 108,La Rambla,tapas,,True,4.7,799,0.8731,7,5,2,41.382581,2.172294,1.0,5,0.8731,0.8993354169215585,1.0,
ChIJb0LaPa6jpBIR8lHIpvuZiX8,Bar Boqueria,La Rambla,tapas,,True,4.8,5451,0.795,2,11,-9,41.381762,2.171073,1.0,5,0.795,1.0,1.0,-1.0
ChIJuUIe1_mipBIRvxFsLzykv9U,El Quim de la Boqueria,La Rambla,tapas,PRICE_LEVEL_MODERATE,True,4.6,2724,0.2239,11,20,-9,41.381612,2.171909,1.0,5,0.2239,0.5,0.3758173693516659,-0.37429163266073173
ChIJc2T8r_OipBIR2qaaMARTk2w,Tapa Tapa Rambla de Catalunya,La Rambla,tapas,PRICE_LEVEL_MODERATE,True,4.3,5981,0.3623,17,18,-1,41.387745,2.167721,1.0,5,0.3623,0.28045428782002674,0.1549415155687742,
ChIJ1Q6UUI2ipBIR7ZgHITkmI94,Taller de Tapas | Rambla Catalunya,La Rambla,tapas,PRICE_LEVEL_MODERATE,True,4.5,14324,0.9536,12,1,11,41.390421,2.164007,1.0,5,0.9536,1.0,1.0,
ChIJUeO9cwCjpBIRMr2-7zSR6WE,M.Restaurant Tapes,La Rambla,tapas,,True,4.6,141,0.54,10,14,-4,41.379647,2.174331,1.0,5,0.54,0.5864451795823844,1.0,-1.0
ChIJ3e3lQ0OjpBIR-FhvPgNsTLQ,El Tros de La Rambla,La Rambla,tapas,PRICE_LEVEL_MODERATE,True,4.7,7785,0.9536,3,2,1,41.391778,2.162868,1.0,5,0.9536,1.0,1.0,
ChIJbeLfg5GipBIR-e7U5e44nPA,La Bodegueta de Rambla,La Rambla,tapas,PRICE_LEVEL_MODERATE,True,4.2,4432,0.6249,18,13,5,41.393545,2.160354,1.0,5,0.6249,0.9080292302135866,0.5969567038934112,
ChIJywh0cq6jpBIR1e1rRc6l-jw,Tapes Braves,La Rambla,tapas,,True,4.0,793,0.4507,20,17,3,41.381293,2.17282,1.0,5,0.4507,0.43527629973091797,0.7999999999999999,-0.4
ChIJPZr3mUejpBIRu6yDsCfOaQE,La Flauta | Rambla de Catalunya,La Rambla,tapas,PRICE_LEVEL_MODERATE,True,4.5,4237,0.4572,14,16,-2,41.392867,2.160735,1.0,5,0.4572,0.11566526619268759,,0.35985519448790343
ChIJA-c18FeipBIRw8n-UGwjVLk,Bodega Biarritz 1881,La Rambla,tapas,PRICE_LEVEL_MODERATE,True,4.7,8995,0.7287,4,12,-8,41.379189,2.177057,1.0,5,0.7287,0.7650421341479661,0.5219354211977433,0.7770984250039134
ChIJNdRllPaipBIREsYO4j7K2SU,La Poma Restaurant,La Rambla,tapas,PRICE_LEVEL_MODERATE,True,4.1,9242,0.4838,19,15,4,41.384459,2.170515,1.0,5,0.4838,0.8524302270803783,0.5529566920666169,-0.5
ChIJ9_YhzveipBIRmgivkM5XkXU,Bo De Boquería,La Rambla,tapas,PRICE_LEVEL_MODERATE,True,4.5,2236,0.8395,13,8,5,41.381421,2.172357,1.0,5,0.8395,0.8364776474335698,0.8768641746641171,0.49953459119817906
ChIJQ5emy_eipBIRu2OYvYatD48,Ramblero de la Boqueria,La Rambla,tapas,PRICE_LEVEL_MODERATE,True,4.6,2828,0.8534,9,6,3,41.381818,2.172232,1.0,5,0.8534,0.8513385253669606,0.7503718079177185,0.3129647598971481
ChIJ7Uy86VeipBIRs8LOEbx5dEY,Ocaña,La Rambla,tapas,PRICE_LEVEL_MODERATE,True,4.6,15839,0.261,8,19,-11,41.379827,2.175705,1.0,5,0.261,0.3543048358844912,1.0,-0.5
ChIJs3-imnajpBIRMVE_VIfGPhA,La Alcoba Azul,La Rambla,tapas,,True,4.9,1192,0.9536,1,4,-3,41.393273,2.160752,1.0,5,0.9536,1.0,1.0,
ChIJJd0rpvaipBIRvW8hu31h5tg,Restaurant Núria,La Rambla,tapas,PRICE_LEVEL_MODERATE,True,4.3,7040,0.8415,16,7,9,41.385249,2.169855,0.8,5,0.8415,0.670839654675854,1.0,
ChIJDaIRz_qjpBIRN2KU00yNnuo,Mimi Tapas Restaurant,La Rambla,tapas,PRICE_LEVEL_MODERATE,True,4.7,9662,0.9536,5,3,2,41.381633,2.173453,1.0,5,0.9536,1.0,1.0,1.0
ChIJmSmV-_KipBIR1rXbKL9Yhp4,Ciutat Comtal,La Rambla,tapas,PRICE_LEVEL_MODERATE,True,4.4,22886,0.8251,15,9,6,41.388855,2.167003,1.0,5,0.8251,0.9432848504635661,0.6620381106452942,
ChIJxbWIMViipBIR7ET3I4Qg6mk,Asian Noodles & Sushi - Nou Rambla,La Rambla,japanese,PRICE_LEVEL_INEXPENSIVE,True,4.6,1054,1.0668,11,4,7,41.37861,2.173834,1.0,5,1.0668,0.966630008296481,,-0.2
ChIJsaOpKUqjpBIR62AV5ZRSCWQ,Matsuki Sushi,La Rambla,japanese,PRICE_LEVEL_MODERATE,True,4.5,2149,0.9102,16,11,5,41.382643,2.170892,1.0,5,0.9102,0.6134081903116149,0.6920053452173422,0.7871101164449844
ChIJybfY7_mipBIR9LU_PRzJdqI,Shunka,La Rambla,japanese,PRICE_LEVEL_EXPENSIVE,True,4.7,2373,0.9882,5,9,-4,41.385194,2.17515,1.0,5,0.9882,1.0,0.8120840298559285,-0.011140859490932705
ChIJS6X_geujpBIRLOsEmCtkLzw,MAMBO SUSHI,La Rambla,japanese,PRICE_LEVEL_INEXPENSIVE,True,4.6,1278,0.1969,9,19,-10,41.377157,2.175092,1.0,5,0.1969,0.7437378543195612,0.7999999999999999,-0.33487564115529633
ChIJNweNw_WipBIRc8l5CQyli7g,Carlota Akaneya,La Rambla,japanese,PRICE_LEVEL_EXPENSIVE,True,4.7,3361,0.6387,2,15,-13,41.382383,2.16861,1.0,5,0.6387,0.593308161886473,1.0,-0.028552645198757748
ChIJB_ZOSf-ipBIRNNedUI1zJE4,Kynoto Sushi Bar,La Rambla,japanese,PRICE_LEVEL_MODERATE,True,4.5,755,1.095,13,1,12,41.381582,2.179838,1.0,5,1.095,0.9805859547916626,0.5185527743396919,0.7999999999999999
ChIJk__0muqipBIRacIQTkTRgGU,Can Kenji,La Rambla,japanese,PRICE_LEVEL_MODERATE,True,4.6,2821,0.8611,10,12,-2,41.40043,2.166363,1.0,5,0.8611,0.395427230401067,0.38033554861985774,0.3422037667083898
ChIJz4yhnYajpBIRkStkOHo28qg,Sushi To-go & Push-pop | by Nori Spain,La Rambla,japanese,,True,4.4,87,0.934,18,10,8,41.380596,2.172947,1.0,5,0.934,0.7990868390325897,,
ChIJzwnCHfqipBIRBQbVUnQ5gXU,Koy Shunka,La Rambla,japanese,PRICE_LEVEL_VERY_EXPENSIVE,True,4.7,1084,0.7251,6,14,-8,41.385778,2.175429,1.0,5,0.7251,0.341848812902428,0.5703756427246284,0.28753608414150017
ChIJi4Ob6fCipBIRmLYX5b9QFtU,Machiroku,La Rambla,japanese,PRICE_LEVEL_INEXPENSIVE,True,4.5,1066,1.0486,15,6,9,41.386419,2.174484,1.0,5,1.0486,0.9236614171089307,0.5456773586679293,0.7
ChIJ6495uYujpBIRPEWqKQ3I8W0,Matsuri Sushi Bar - Restaurante Japonés,La Rambla,japanese,PRICE_LEVEL_EXPENSIVE,True,4.5,1332,1.0019,12,8,4,41.381758,2.178723,1.0,5,1.0019,1.0,0.8417014301442037,0.5
ChIJo__L4mOjpBIROVX1X7Jg8GE,Yi Sushi,La Rambla,japanese,,True,5.0,1,1.095,1,3,-2,41.379474,2.173438,1.0,1,1.095,1.0,,
ChIJnY8RfpGjpBIRkYYQGKAoyD8,Kottoya - Omakase & Sushi,La Rambla,japanese,,True,4.7,524,1.095,4,2,2,41.384055,2.177369,1.0,5,1.095,1.0,1.0,0.5
ChIJiZ6Gso2ipBIR53l5H75CrJA,Restaurante FUTAMI,La Rambla,japanese,PRICE_LEVEL_MODERATE,True,4.7,624,1.0595,3,5,-2,41.388611,2.161667,1.0,5,1.0595,1.0,0.5,1.0
ChIJCTW0OsOjpBIR2NWP7q6DDMk,Tonkotsu Ramen Dou,La Rambla,japanese,,True,4.4,582,1.0232,17,7,10,41.384789,2.169451,1.0,5,1.0232,0.9415030686972,0.5870565582019105,0.8370189722382564
ChIJfe3FCFaipBIRPzt-nB7gc14,Koku Kitchen | El Gòtic,La Rambla,japanese,PRICE_LEVEL_INEXPENSIVE,True,4.5,2980,0.7298,14,13,1,41.379914,2.17917,1.0,5,0.7298,0.8,0.551184624522489,0.8
ChIJD0TfoPeipBIRJf4idXm78Ss,Wok to Walk Boqueria,La Rambla,japanese,PRICE_LEVEL_INEXPENSIVE,True,4.3,2552,0.579,19,17,2,41.382358,2.17193,1.0,5,0.579,0.3877284157894868,0.002181606982214786,0.8
ChIJLU5um36jpBIRYpmaaq1Uk4w,Mizuki | Barcelona,La Rambla,japanese,,True,4.6,430,0.6187,7,16,-9,41.381986,2.178833,1.0,5,0.6187,0.8653142333038193,0.4638699424551613,0.5832598674136433
ChIJc6ahHliipBIRLqD-7M6CPbI,la bodega del oriente,La Rambla,japanese,PRICE_LEVEL_VERY_EXPENSIVE,True,2.4,540,-0.4238,20,20,0,41.379785,2.174188,1.0,5,-0.4238,-0.7205172587772137,-1.0,-1.0
ChIJMceUJ8ejpBIRxnLPhMnG21M,Sushi Saki,La Rambla,japanese,,True,4.6,1586,0.4453,8,18,-10,41.38131,2.185327,0.8,5,0.4453,0.2336148371152534,0.3264250005144231,-1.0
ChIJaT8s2_eipBIRQWH0ArNx7ZQ,Pasta Market,La Rambla,italian,PRICE_LEVEL_MODERATE,True,4.6,4640,0.9313,5,3,2,41.381365,2.172835,1.0,5,0.9313,1.0,1.0,1.0
ChIJ7cZtoM6jpBIRrp0cueMZlAk,Piccola Italy,La Rambla,italian,,True,4.7,565,0.8097,3,5,-2,41.381071,2.173626,1.0,5,0.8097,1.0,1.0,
ChIJVcmMIJGjpBIRWfzBPSRxK_E,Vapiano Ramblas,La Rambla,italian,PRICE_LEVEL_MODERATE,True,4.4,4152,0.2554,11,12,-1,41.378863,2.175859,1.0,5,0.2554,1.0,1.0,
ChIJQeXNq0-jpBIRr_aJ6qcT2HA,Steak house by Mamma Mirella,La Rambla,italian,,True,4.8,370,0.9313,2,2,0,41.379754,2.174238,0.8,5,0.9313,1.0,1.0,
ChIJ43IGqbujpBIR8OzWxzLm-Q8,El club de la pasta | Restaurant Italià,La Rambla,italian,,True,4.3,757,0.6024,12,9,3,41.378408,2.173451,1.0,5,0.6024,0.8734840360862505,0.6,0.8
ChIJ6aENL_aipBIRN9fMOpVeAt8,Bacaro,La Rambla,italian,PRICE_LEVEL_MODERATE,True,4.5,1714,0.4875,6,11,-5,41.381219,2.171539,1.0,5,0.4875,0.4641675124491026,0.8000000000000002,
ChIJT0u86VeipBIRRDlB5URkGfQ,Restaurant Italià Rossini,La Rambla,italian,PRICE_LEVEL_MODERATE,True,4.4,6840,0.7721,10,6,4,41.379887,2.175879,1.0,5,0.7721,0.9416195248011183,0.8206356417497437,0.3191014149073795
ChIJ3-pRKvaipBIR_zjdB9gDx-k,La Pala Boqueria,La Rambla,italian,PRICE_LEVEL_INEXPENSIVE,True,4.4,854,0.6616,8,8,0,41.380906,2.171805,1.0,5,0.6616,1.0,0.5286101881896701,0.7008206506563787
ChIJSWH2ovaipBIR5DIZL3X2djg,GUSTO PREFERITO | Pizzería Italiana Barcelona,La Rambla,italian,PRICE_LEVEL_INEXPENSIVE,True,4.4,2765,0.7707,9,7,2,41.384657,2.170003,1.0,5,0.7707,0.87857419942211,0.3583241501020895,0.6
ChIJI7JS_pujpBIRjoV5VJ8uCh8,Roxy Focacceria & Cafe’,La Rambla,italian,,True,4.5,580,0.5593,7,10,-3,41.381644,2.173102,0.6,5,0.5593,0.7040048806842842,1.0,-0.7532038132797965
ChIJhRPQvuijpBIRaE5nH9OXM24,Dolcevita Bar Sport Boqueria,La Rambla,italian,,True,4.7,962,0.9313,4,4,0,41.381926,2.170852,1.0,5,0.9313,1.0,1.0,
ChIJ-aa5zleipBIRan4E4KL0YQw,Made In Sicily,La Rambla,italian,PRICE_LEVEL_INEXPENSIVE,True,4.8,8168,0.9313,1,1,0,41.379885,2.176579,1.0,5,0.9313,1.0,0.8412792331693125,
ChIJ4fRw6PKipBIRU44hvjb4nmk,El Racó,La Rambla,italian,PRICE_LEVEL_MODERATE,True,4.2,3467,0.1581,13,13,0,41.388809,2.165882,0.8,5,0.1581,0.13885978578365352,,
ChIJ29H6d_ijpBIRCrlAwhtJVww,Can Plaça,La Rambla,catalan,PRICE_LEVEL_MODERATE,True,4.6,5721,0.8474,6,6,0,41.387988,2.167955,1.0,5,0.8474,0.8409134358018199,0.7867306414736108,1.0
ChIJkdlUWwCjpBIRYbGahwMcFgc,Tapería Catalana,La Rambla,catalan,,True,4.8,5539,0.9405,2,1,1,41.391778,2.162868,1.0,5,0.9405,1.0,0.834122418152269,0.8344507846167384
ChIJfx2I8vaipBIR2bIdtf-roQE,CentOnze,La Rambla,catalan,PRICE_LEVEL_MODERATE,True,4.2,1175,0.841,11,7,4,41.383813,2.170894,1.0,5,0.841,1.0,1.0,0.39967713234050267
ChIJzzNFzPeipBIRndvOaMG7GbY,Paella Bar Boqueria,La Rambla,catalan,PRICE_LEVEL_MODERATE,True,4.5,4263,0.9027,9,4,5,41.381416,2.171966,1.0,5,0.9027,0.9432811329212681,0.5,
ChIJkaCR-VeipBIR9m-WP1Cgnoo,Restaurant Glaciar,La Rambla,catalan,PRICE_LEVEL_MODERATE,True,4.7,9087,0.7615,4,8,-4,41.380226,2.174564,1.0,5,0.7615,0.720416075728274,0.7438933505408595,0.5
ChIJfRBegNajpBIRhbb2MWM57Ww,Singular de Rambla 92,La Rambla,catalan,,True,4.5,1035,0.3498,8,12,-4,41.393184,2.16089,0.8,5,0.3498,0.7579154285800689,0.5546021742363024,
ChIJo7tlMPaipBIR1M-1IWag3_0,Bar Clemen's Boquería,La Rambla,catalan,,True,4.8,593,0.9235,3,3,0,41.38174,2.171585,1.0,5,0.9235,0.8648982634504154,0.7610313895543194,0.5
ChIJWZ3YqPaipBIRiBjVKg3FLaU,Restaurant Racó del Núria,La Rambla,catalan,PRICE_LEVEL_MODERATE,True,4.1,280,0.3455,12,13,-1,41.385174,2.169797,1.0,5,0.3455,0.4375158238957138,0.5,-0.03484913303470081
ChIJWXpb8PeipBIR9qHIBx1PV4U,Restaurant La Boqueria,La Rambla,catalan,PRICE_LEVEL_MODERATE,True,4.6,11574,0.8969,7,5,2,41.381471,2.173993,1.0,5,0.8969,0.9476118763472602,0.7519193978934414,
ChIJ_Up6sfKipBIRGFvKW-nHLEc,Granja La Catalana,La Rambla,catalan,,True,3.4,829,0.0776,14,14,0,41.39013,2.165063,1.0,5,0.0776,0.2854160579972593,0.5,-0.23558207537000997
ChIJIzBCs_eipBIRZc-zIyruVR8,Casa Guinart,La Rambla,catalan,PRICE_LEVEL_MODERATE,True,4.0,1435,0.6829,13,10,3,41.382251,2.171936,1.0,5,0.6829,0.6250854608294443,0.6641722695123672,-0.8
ChIJC8WbGYyjpBIRbuzG5LGbL5k,Mar i Terra Rambla,La Rambla,catalan,PRICE_LEVEL_MODERATE,True,4.8,8677,0.7372,1,9,-8,41.392495,2.161928,1.0,5,0.7372,0.6499919427911084,0.8287479445725344,0.09424191976509541
ChIJrcJCl_aipBIRsV4hTVjIfbk,Julivert Meu,La Rambla,catalan,PRICE_LEVEL_MODERATE,True,4.3,2776,0.6377,10,11,-1,41.384285,2.170238,1.0,5,0.6377,0.8507369232428893,0.7682704091303872,0.8325497523656341
ChIJsUUWsFyjpBIRO4g8iNoZd7E,Assalto Restaurant & Tapas,La Rambla,catalan,,True,4.7,939,0.9405,5,2,3,41.377686,2.172676,1.0,5,0.9405,1.0,1.0,
ChIJ-77kMy2jpBIRlzmUJ0vzbkA,CARMEN Barcelona,La Rambla,seafood,,True,4.9,1149,0.3499,1,8,-7,41.382148,2.172057,1.0,5,0.3499,-0.08298582686978707,,-0.6819780369377976
ChIJLbFaN_aipBIRtZhWRrruSFg,Bar Quiosc Modern,La Rambla,seafood,,True,4.8,979,1.0146,3,1,2,41.381753,2.171428,1.0,5,1.0146,1.0,1.0,1.0
ChIJP6nFjJWjpBIRVWFgF3dpjXo,Restaurant Blau Marin La Boqueria,La Rambla,seafood,,True,3.8,569,-0.0586,9,9,0,41.38154,2.17215,1.0,5,-0.0586,-0.7630144373104509,-0.17849788585962165,-0.7361695179247555
ChIJDRdE6veipBIRw42KcA36Q0I,Mític Bar,La Rambla,seafood,,True,4.7,213,0.9775,4,4,0,41.381969,2.171962,1.0,5,0.9775,0.9348067345534936,0.7514887571442926,
ChIJjdXLztejpBIR_gy_ofGk5ac,Pez Gordo,La Rambla,seafood,,True,4.3,928,0.7591,8,6,2,41.381574,2.172219,0.6,5,0.7591,0.8381540583460346,0.8,-0.3
ChIJb2HVzleipBIRsd7SIU8GRmE,Colom Restaurant,La Rambla,seafood,PRICE_LEVEL_MODERATE,True,4.7,35043,0.6105,6,7,-1,41.379853,2.1765,1.0,5,0.6105,0.7420183312023344,0.26536348551272654,0.6417432818989592
ChIJP-JQafaipBIRf2cJ21lrPnE,Restaurant Miño,La Rambla,seafood,PRICE_LEVEL_MODERATE,True,4.7,3227,1.0146,5,2,3,41.382399,2.170749,1.0,5,1.0146,1.0,0.8179707193096657,
